# fleet rung2 formation=V w_form=0.3 v=0.250
t,gt_x1,gt_y1,estpx1,estpy1,dx1,dy1,obsvx1,obsvy1,x0vx1,x0vy1,tgt1x1,tgt1y1,seed1,cmd1,ksend1,slotx1,sloty1,gt_x2,gt_y2,estpx2,estpy2,dx2,dy2,obsvx2,obsvy2,x0vx2,x0vy2,tgt1x2,tgt1y2,seed2,cmd2,ksend2,slotx2,sloty2,gt_x3,gt_y3,estpx3,estpy3,dx3,dy3,obsvx3,obsvy3,x0vx3,x0vy3,tgt1x3,tgt1y3,seed3,cmd3,ksend3,slotx3,sloty3
172.3020,5.78613,-0.31387,3.29916,-0.29283,-2.48697,0.02104,-0.21895,-0.00875,-0.22319,-0.00493,3.27654,-0.29415,3.28066,3.29550,10.00000,2.23072,-0.50121,4.86229,0.73219,3.18029,-0.20700,-1.68199,-0.93919,-0.19966,0.04026,-0.20109,0.05684,3.15954,-0.20267,-3.25213,-3.22159,10.00000,2.23594,0.49877,4.57675,-0.65743,2.89305,0.25132,-1.68370,0.90874,-0.20105,0.04004,-0.22204,0.02347,2.87045,0.25349,-3.20713,-3.20377,10.00000,1.53334,0.00244
172.4040,5.76059,-0.31536,3.27615,-0.29428,-2.48444,0.02108,-0.21556,-0.01986,-0.22129,-0.00866,3.25374,-0.29599,3.30235,3.31871,10.00000,2.23072,-0.50121,4.83839,0.73592,3.15878,-0.20377,-1.67961,-0.93969,-0.20634,0.02299,-0.20240,0.04837,3.13791,-0.20025,-3.21286,-3.18549,10.00000,2.23594,0.49877,4.55104,-0.65281,2.86981,0.25537,-1.68123,0.90818,-0.21196,0.03147,-0.21952,0.02547,2.84742,0.25763,-3.20362,-3.19856,10.00000,1.53334,0.00244
172.5040,5.73573,-0.31922,3.25349,-0.29784,-2.48224,0.02138,-0.24800,-0.05016,-0.22796,-0.01904,3.23054,-0.30053,3.32498,3.34366,10.00000,2.23072,-0.50121,4.81395,0.73684,3.13651,-0.20300,-1.67744,-0.93984,-0.24980,-0.00179,-0.21425,0.03583,3.11461,-0.20061,-3.17865,-3.15418,10.00000,2.23594,0.49877,4.52583,-0.65060,2.84667,0.25741,-1.67915,0.90800,-0.25152,0.01133,-0.22752,0.02193,2.82358,0.25931,-3.19840,-3.19235,10.00000,1.53334,0.00244
172.6040,5.70896,-0.32477,3.23252,-0.30213,-2.47644,0.02265,-0.20414,-0.04641,-0.22201,-0.02588,3.21018,-0.30548,3.35053,3.37153,10.00000,2.23072,-0.50121,4.78737,0.73649,3.11637,-0.20332,-1.67099,-0.93981,-0.19999,-0.00964,-0.21069,0.02446,3.09480,-0.20193,-3.14862,-3.12728,10.00000,2.23594,0.49877,4.49806,-0.64998,2.82685,0.25791,-1.67120,0.90789,-0.20339,-0.00529,-0.22149,0.01513,2.80430,0.25919,-3.18873,-3.18252,10.00000,1.53334,0.00244
172.7020,5.68541,-0.33121,3.21115,-0.30799,-2.47426,0.02322,-0.20380,-0.05227,-0.21746,-0.03248,3.18928,-0.31197,3.37190,3.39549,10.00000,2.23072,-0.50121,4.76257,0.73440,3.09385,-0.20523,-1.66872,-0.93963,-0.21268,-0.01416,-0.21118,0.01481,3.07223,-0.20465,-3.12538,-3.10757,10.00000,2.23594,0.49877,4.47239,-0.65114,2.80352,0.25687,-1.66887,0.90801,-0.21980,-0.00441,-0.22107,0.01024,2.78099,0.25772,-3.18195,-3.17644,10.00000,1.53334,0.00244
172.8020,5.66103,-0.33669,3.18868,-0.31307,-2.47235,0.02362,-0.24837,-0.04412,-0.22519,-0.03539,3.16621,-0.31740,3.39521,3.42033,10.00000,2.23072,-0.50121,4.73793,0.73375,3.07114,-0.20584,-1.66679,-0.93959,-0.25330,0.00480,-0.22171,0.01231,3.04860,-0.20545,-3.10826,-3.09452,10.00000,2.23594,0.49877,4.44620,-0.65027,2.77936,0.25767,-1.66684,0.90794,-0.26238,0.02219,-0.23139,0.01323,2.75592,0.25876,-3.17642,-3.17295,10.00000,1.53334,0.00244
172.9020,5.63327,-0.34190,3.16565,-0.31752,-2.46762,0.02438,-0.21298,-0.03791,-0.22213,-0.03602,3.14356,-0.32207,3.42247,3.45139,10.00000,2.23072,-0.50121,4.70934,0.73426,3.04815,-0.20502,-1.66120,-0.93928,-0.20799,0.01114,-0.21828,0.01202,3.02593,-0.20465,-3.09541,-3.08424,10.00000,2.23594,0.49877,4.41754,-0.64737,2.75828,0.26025,-1.65926,0.90762,-0.20030,0.03503,-0.22362,0.01868,2.73553,0.26178,-3.17527,-3.17301,10.00000,1.53334,0.00244
173.0040,5.60874,-0.34705,3.14361,-0.32228,-2.46513,0.02477,-0.20520,-0.05152,-0.21790,-0.03989,3.12199,-0.32733,3.46110,3.49177,10.00000,2.23072,-0.50121,4.68472,0.73458,3.02591,-0.20483,-1.65880,-0.93941,-0.21431,-0.00531,-0.21729,0.00769,3.00379,-0.20485,-3.08010,-3.07024,10.00000,2.23594,0.49877,4.39192,-0.64340,2.73511,0.26373,-1.65681,0.90713,-0.21009,0.02618,-0.22024,0.02055,2.71265,0.26536,-3.17433,-3.17150,10.00000,1.53334,0.00244
173.1040,5.58553,-0.35476,3.12252,-0.32937,-2.46300,0.02539,-0.22823,-0.08876,-0.22048,-0.05211,3.10079,-0.33563,3.50139,3.53349,10.00000,2.23072,-0.50121,4.65941,0.73235,3.00278,-0.20690,-1.65662,-0.93924,-0.25682,-0.03342,-0.22717,-0.00259,2.97979,-0.20777,-3.06839,-3.05913,10.00000,2.23594,0.49877,4.36696,-0.64176,2.71220,0.26525,-1.65476,0.90702,-0.24801,0.00542,-0.22718,0.01677,2.68914,0.26653,-3.17373,-3.17027,10.00000,1.53334,0.00244
173.2020,5.56165,-0.36440,3.10410,-0.33657,-2.45755,0.02782,-0.18334,-0.07792,-0.21120,-0.05856,3.08331,-0.34353,3.54088,3.57429,10.00000,2.23072,-0.50121,4.63230,0.72912,2.98236,-0.20926,-1.64994,-0.93838,-0.20384,-0.03038,-0.22134,-0.00954,2.95989,-0.21068,-3.05579,-3.04879,10.00000,2.23594,0.49877,4.33950,-0.64186,2.69302,0.26522,-1.64648,0.90708,-0.20033,-0.01193,-0.22047,0.00960,2.67057,0.26590,-3.16979,-3.16781,10.00000,1.53334,0.00244
173.3020,5.54015,-0.37523,3.08457,-0.34645,-2.45558,0.02878,-0.18196,-0.08819,-0.20389,-0.06597,3.06440,-0.35427,3.57450,3.60924,10.00000,2.23072,-0.50121,4.60700,0.72467,2.95944,-0.21328,-1.64757,-0.93796,-0.21685,-0.03262,-0.22022,-0.01531,2.93706,-0.21512,-3.04637,-3.04240,10.00000,2.23594,0.49877,4.31385,-0.64375,2.66924,0.26351,-1.64461,0.90725,-0.21919,-0.01032,-0.22015,0.00462,2.64684,0.26383,-3.16785,-3.16943,10.00000,1.53334,0.00244
173.4020,5.51818,-0.38535,3.06429,-0.35585,-2.45390,0.02950,-0.22737,-0.09451,-0.20976,-0.07310,3.04367,-0.36444,3.60766,3.64150,10.00000,2.23072,-0.50121,4.58184,0.72221,2.93628,-0.21555,-1.64556,-0.93775,-0.25888,-0.01167,-0.22988,-0.01440,2.91305,-0.21723,-3.04125,-3.04041,10.00000,2.23594,0.49877,4.28783,-0.64346,2.64571,0.26380,-1.64211,0.90727,-0.25925,0.01709,-0.22992,0.00774,2.62248,0.26448,-3.16915,-3.17602,10.00000,1.53334,0.00244
173.5040,5.49223,-0.39669,3.04265,-0.36552,-2.44959,0.03117,-0.19670,-0.08486,-0.20649,-0.07604,3.02243,-0.37449,3.64197,3.67521,10.00000,2.23072,-0.50121,4.55266,0.72115,2.91294,-0.21587,-1.63972,-0.93702,-0.21208,0.00118,-0.22543,-0.01050,2.89012,-0.21718,-3.04161,-3.04136,10.00000,2.23594,0.49877,4.25909,-0.64095,2.62457,0.26621,-1.63452,0.90716,-0.19602,0.03168,-0.22145,0.01372,2.60214,0.26749,-3.18043,-3.19209,10.00000,1.53334,0.00244
173.6040,5.47043,-0.40710,3.02308,-0.37498,-2.44735,0.03212,-0.18426,-0.09796,-0.20093,-0.08152,3.00345,-0.38453,3.68234,3.71356,10.00000,2.23072,-0.50121,4.52748,0.72044,2.89019,-0.21660,-1.63730,-0.93703,-0.21839,-0.01410,-0.22367,-0.01140,2.86752,-0.21798,-3.03835,-3.03757,10.00000,2.23594,0.49877,4.23444,-0.63732,2.60222,0.26941,-1.63222,0.90672,-0.20706,0.02351,-0.21785,0.01617,2.58016,0.27097,-3.19669,-3.21040,10.00000,1.53334,0.00244
173.7040,5.44994,-0.42001,3.00448,-0.38679,-2.44546,0.03322,-0.19973,-0.14072,-0.20063,-0.09632,2.98493,-0.39769,3.71979,3.74818,10.00000,2.23072,-0.50121,4.50177,0.71726,2.86666,-0.21951,-1.63510,-0.93677,-0.25993,-0.04270,-0.23274,-0.01923,2.84322,-0.22157,-3.03555,-3.03294,10.00000,2.23594,0.49877,4.20970,-0.63573,2.57946,0.27093,-1.63024,0.90666,-0.24735,0.00482,-0.22522,0.01333,2.55681,0.27236,-3.21709,-3.23217,10.00000,1.53334,0.00244
173.8040,5.42858,-0.43546,2.98772,-0.39855,-2.44086,0.03691,-0.16255,-0.12243,-0.19111,-0.10285,2.96905,-0.41003,3.75362,3.77768,10.00000,2.23072,-0.50121,4.47440,0.71323,2.84601,-0.22244,-1.62839,-0.93568,-0.20428,-0.03503,-0.22562,-0.02318,2.82322,-0.22481,-3.02817,-3.02536,10.00000,2.23594,0.49877,4.18254,-0.63528,2.56050,0.27110,-1.62204,0.90639,-0.19593,-0.00604,-0.21790,0.00849,2.53858,0.27228,-3.23444,-3.25456,10.00000,1.53334,0.00244
173.9020,5.41012,-0.45088,2.97098,-0.41255,-2.43915,0.03833,-0.16234,-0.13013,-0.18392,-0.10967,2.95295,-0.42459,3.77669,3.79636,10.00000,2.23072,-0.50121,4.44917,0.70832,2.82316,-0.22689,-1.62602,-0.93521,-0.21586,-0.03557,-0.22318,-0.02628,2.80061,-0.22951,-3.02206,-3.01934,10.00000,2.23594,0.49877,4.15718,-0.63576,2.53754,0.27072,-1.61964,0.90647,-0.20960,0.00239,-0.21582,0.00696,2.51589,0.27198,-3.25446,-3.28138,10.00000,1.53334,0.00244
174.0020,5.39042,-0.46571,2.95282,-0.42622,-2.43759,0.03949,-0.20588,-0.14006,-0.18941,-0.11727,2.93431,-0.43888,3.79613,3.80928,10.00000,2.23072,-0.50121,4.42406,0.70556,2.80004,-0.22943,-1.62401,-0.93499,-0.25887,-0.01431,-0.23210,-0.02329,2.77675,-0.23181,-3.01772,-3.01450,10.00000,2.23594,0.49877,4.13326,-0.63360,2.51556,0.27276,-1.61770,0.90636,-0.23944,0.03718,-0.22173,0.01452,2.49348,0.27490,-3.27880,-3.31283,10.00000,1.53334,0.00244
174.1020,5.36736,-0.48141,2.93421,-0.43875,-2.43315,0.04266,-0.17531,-0.11448,-0.18588,-0.11657,2.91602,-0.45128,3.80642,3.81416,10.00000,2.23072,-0.50121,4.39496,0.70416,2.77675,-0.23004,-1.61821,-0.93419,-0.21045,-0.00156,-0.22669,-0.01785,2.75400,-0.23204,-3.01479,-3.00788,10.00000,2.23594,0.49877,4.10758,-0.62840,2.49720,0.27725,-1.61038,0.90564,-0.17416,0.05119,-0.20984,0.02369,2.47628,0.28037,-3.32008,-3.35861,10.00000,1.53334,0.00244
174.2020,5.34737,-0.49507,2.91621,-0.45115,-2.43116,0.04392,-0.16497,-0.12277,-0.18065,-0.11812,2.89848,-0.46374,3.81640,3.81913,10.00000,2.23072,-0.50121,4.37008,0.70299,2.75428,-0.23119,-1.61580,-0.93418,-0.21363,-0.01808,-0.22343,-0.01791,2.73189,-0.23332,-3.00420,-2.99282,10.00000,2.23594,0.49877,4.08546,-0.62168,2.47708,0.28330,-1.60838,0.90498,-0.18566,0.05053,-0.20379,0.03040,2.45679,0.28717,-3.36883,-3.40737,10.00000,1.53334,0.00244
174.3040,5.32844,-0.51094,2.89887,-0.46566,-2.42957,0.04527,-0.17889,-0.16627,-0.18021,-0.13016,2.88114,-0.47918,3.81781,3.81615,10.00000,2.23072,-0.50121,4.34519,0.69917,2.73155,-0.23471,-1.61365,-0.93388,-0.24850,-0.04938,-0.22969,-0.02578,2.70867,-0.23764,-2.99011,-2.97406,10.00000,2.23594,0.49877,4.06249,-0.61621,2.45587,0.28846,-1.60662,0.90467,-0.22931,0.04441,-0.21017,0.03390,2.43489,0.29304,-3.42094,-3.45995,10.00000,1.53334,0.00244
174.4040,5.30902,-0.52850,2.88366,-0.47935,-2.42536,0.04916,-0.14839,-0.13768,-0.17226,-0.13204,2.86656,-0.49284,3.81730,3.80801,10.00000,2.23072,-0.50121,4.31925,0.69425,2.71191,-0.23842,-1.60734,-0.93267,-0.19300,-0.04319,-0.22052,-0.03013,2.68993,-0.24184,-2.96934,-2.94936,10.00000,2.23594,0.49877,4.03750,-0.61082,2.43832,0.29219,-1.59919,0.90301,-0.18313,0.03394,-0.20341,0.03391,2.41804,0.29703,-3.46233,-3.50381,10.00000,1.53334,0.00244
174.5020,5.29183,-0.54474,2.86815,-0.49397,-2.42368,0.05077,-0.15193,-0.13615,-0.16718,-0.13307,2.85142,-0.50736,3.80754,3.79073,10.00000,2.23072,-0.50121,4.29539,0.68804,2.69025,-0.24406,-1.60514,-0.93210,-0.20516,-0.04764,-0.21668,-0.03451,2.66868,-0.24795,-2.94821,-2.92596,10.00000,2.23594,0.49877,4.01454,-0.60599,2.41763,0.29658,-1.59691,0.90258,-0.19237,0.04758,-0.20065,0.03733,2.39772,0.30193,-3.50095,-3.54439,10.00000,1.53334,0.00244
174.6020,5.27311,-0.55943,2.85096,-0.50739,-2.42215,0.05204,-0.19652,-0.13574,-0.17451,-0.13373,2.83350,-0.52061,3.79276,3.76756,10.00000,2.23072,-0.50121,4.27084,0.68348,2.66761,-0.24830,-1.60323,-0.93178,-0.25046,-0.03335,-0.22513,-0.03422,2.64538,-0.25227,-2.92705,-2.90447,10.00000,2.23594,0.49877,3.99221,-0.59822,2.39720,0.30379,-1.59502,0.90200,-0.21281,0.09238,-0.20369,0.05109,2.37715,0.31049,-3.54099,-3.58531,10.00000,1.53334,0.00244
174.7040,5.25059,-0.57398,2.83255,-0.51891,-2.41804,0.05507,-0.16673,-0.10198,-0.17257,-0.12579,2.81521,-0.53122,3.76137,3.73026,10.00000,2.23072,-0.50121,4.24357,0.67987,2.64547,-0.25097,-1.59811,-0.93084,-0.19951,-0.01873,-0.21872,-0.03035,2.62390,-0.25473,-2.90266,-2.87860,10.00000,2.23594,0.49877,3.96965,-0.58669,2.38104,0.31307,-1.58862,0.89976,-0.15305,0.09886,-0.19103,0.06303,2.36221,0.32091,-3.59105,-3.63375,10.00000,1.53334,0.00244
174.8020,5.23161,-0.58531,2.81532,-0.52921,-2.41629,0.05610,-0.16154,-0.10549,-0.16981,-0.12072,2.79817,-0.54087,3.72580,3.69198,10.00000,2.23072,-0.50121,4.22113,0.67664,2.62526,-0.25397,-1.59587,-0.93061,-0.19360,-0.03463,-0.21244,-0.03142,2.60433,-0.25797,-2.87217,-2.84744,10.00000,2.23594,0.49877,3.95078,-0.57440,2.36384,0.32419,-1.58694,0.89859,-0.16567,0.10241,-0.18469,0.07288,2.34563,0.33293,-3.64057,-3.67764,10.00000,1.53334,0.00244
174.9020,5.21296,-0.59819,2.79811,-0.54097,-2.41486,0.05722,-0.18281,-0.13996,-0.17306,-0.12553,2.78002,-0.55283,3.68113,3.63895,10.00000,2.23072,-0.50121,4.19865,0.67076,2.60478,-0.25939,-1.59387,-0.93015,-0.21745,-0.06769,-0.21369,-0.04049,2.58361,-0.26438,-2.84014,-2.81511,10.00000,2.23594,0.49877,3.93058,-0.56274,2.34524,0.33501,-1.58535,0.89775,-0.20891,0.11018,-0.19075,0.08220,2.32654,0.34458,-3.68691,-3.71609,10.00000,1.53334,0.00244
175.0020,5.19265,-0.61272,2.78248,-0.55171,-2.41017,0.06102,-0.15992,-0.11101,-0.16977,-0.12190,2.76450,-0.56300,3.64232,3.59640,10.00000,2.23072,-0.50121,4.17583,0.66323,2.58801,-0.26523,-1.58782,-0.92846,-0.16766,-0.06833,-0.20219,-0.04745,2.56789,-0.27090,-2.80898,-2.78515,10.00000,2.23594,0.49877,3.90742,-0.55007,2.32919,0.34450,-1.57823,0.89457,-0.16393,0.08885,-0.18404,0.08386,2.31115,0.35422,-3.71820,-3.74275,10.00000,1.53334,0.00244
175.1020,5.17328,-0.62599,2.76514,-0.56356,-2.40815,0.06244,-0.16622,-0.10539,-0.16888,-0.11777,2.74714,-0.57424,3.59667,3.54947,10.00000,2.23072,-0.50121,4.15477,0.65361,2.56888,-0.27396,-1.58589,-0.92757,-0.18054,-0.08073,-0.19677,-0.05577,2.54926,-0.28037,-2.78225,-2.76106,10.00000,2.23594,0.49877,3.88611,-0.53874,2.30991,0.35476,-1.57620,0.89350,-0.17203,0.10304,-0.18104,0.08866,2.29219,0.36492,-3.74096,-3.76213,10.00000,1.53334,0.00244
175.2020,5.15304,-0.63657,2.74663,-0.57312,-2.40642,0.06344,-0.21098,-0.09126,-0.17941,-0.11114,2.72766,-0.58301,3.55331,3.50484,10.00000,2.23072,-0.50121,4.13297,0.64497,2.54874,-0.28195,-1.58422,-0.92692,-0.22388,-0.07755,-0.20355,-0.06121,2.52858,-0.28883,-2.76097,-2.74410,10.00000,2.23594,0.49877,3.86699,-0.52541,2.29231,0.36704,-1.57468,0.89245,-0.18623,0.14982,-0.18234,0.10395,2.27450,0.37849,-3.75873,-3.77661,10.00000,1.53334,0.00244
175.3020,5.12900,-0.64558,2.72699,-0.57994,-2.40201,0.06564,-0.18745,-0.05943,-0.18142,-0.09821,2.70784,-0.58850,3.49836,3.45101,10.00000,2.23072,-0.50121,4.10838,0.63629,2.52828,-0.28934,-1.58010,-0.92564,-0.18703,-0.06309,-0.19942,-0.06168,2.50856,-0.29625,-2.74226,-2.72829,10.00000,2.23594,0.49877,3.84712,-0.50828,2.27796,0.38043,-1.56916,0.88871,-0.13113,0.13390,-0.16954,0.11144,2.26125,0.39241,-3.77836,-3.79001,10.00000,1.53334,0.00244
175.4020,5.10670,-0.65173,2.70672,-0.58555,-2.39998,0.06618,-0.19367,-0.05833,-0.18448,-0.08824,2.68729,-0.59312,3.44300,3.39957,10.00000,2.23072,-0.50121,4.08704,0.62842,2.50908,-0.29652,-1.57796,-0.92495,-0.18413,-0.07806,-0.19560,-0.06578,2.48977,-0.30379,-2.72145,-2.70931,10.00000,2.23594,0.49877,3.83020,-0.49177,2.26260,0.39530,-1.56760,0.88707,-0.14175,0.13201,-0.16259,0.11658,2.24645,0.40758,-3.79209,-3.79499,10.00000,1.53334,0.00244
175.5040,5.08335,-0.65907,2.68521,-0.59221,-2.39814,0.06686,-0.23343,-0.08330,-0.19672,-0.08701,2.66470,-0.59954,3.38590,3.34881,10.00000,2.23072,-0.50121,4.06610,0.61799,2.48998,-0.30605,-1.57612,-0.92404,-0.20872,-0.11586,-0.19888,-0.07830,2.47043,-0.31438,-2.70562,-2.69415,10.00000,2.23594,0.49877,3.81274,-0.47726,2.24656,0.40862,-1.56618,0.88588,-0.17872,0.13686,-0.16662,0.12165,2.22999,0.42118,-3.79598,-3.79005,10.00000,1.53334,0.00244
175.6020,5.05797,-0.66730,2.66675,-0.59809,-2.39122,0.06921,-0.19634,-0.06259,-0.19662,-0.08090,2.64626,-0.60473,3.34612,3.31021,10.00000,2.23072,-0.50121,4.04432,0.60632,2.47384,-0.31491,-1.57048,-0.92124,-0.15802,-0.09140,-0.18866,-0.08157,2.45523,-0.32347,-2.69050,-2.68053,10.00000,2.23594,0.49877,3.79280,-0.46278,2.23303,0.41881,-1.55976,0.88159,-0.14499,0.09767,-0.16121,0.11566,2.21690,0.43067,-3.78647,-3.77284,10.00000,1.53334,0.00244
175.7040,5.03332,-0.67466,2.64460,-0.60466,-2.38872,0.07000,-0.20242,-0.05029,-0.19807,-0.07325,2.62399,-0.61049,3.30916,3.27384,10.00000,2.23072,-0.50121,4.02472,0.59455,2.45607,-0.32558,-1.56865,-0.92013,-0.16813,-0.09548,-0.18353,-0.08505,2.43760,-0.33453,-2.67819,-2.67068,10.00000,2.23594,0.49877,3.77313,-0.45048,2.21510,0.43003,-1.55803,0.88050,-0.15895,0.10827,-0.16065,0.11381,2.19898,0.44156,-3.77170,-3.75229,10.00000,1.53334,0.00244
175.8040,5.00900,-0.67860,2.62230,-0.60819,-2.38670,0.07041,-0.24782,-0.02181,-0.21051,-0.06039,2.60059,-0.61280,3.27701,3.24189,10.00000,2.23072,-0.50121,4.00424,0.58434,2.43719,-0.33500,-1.56706,-0.91933,-0.21364,-0.09540,-0.19106,-0.08764,2.41817,-0.34412,-2.66976,-2.66226,10.00000,2.23594,0.49877,3.75458,-0.43651,2.19787,0.44292,-1.55671,0.87943,-0.17912,0.15150,-0.16527,0.12323,2.18128,0.45508,-3.75237,-3.72864,10.00000,1.53334,0.00244
175.9040,4.98144,-0.68024,2.59951,-0.60918,-2.38193,0.07106,-0.20990,-0.00668,-0.21036,-0.04696,2.57783,-0.61258,3.23708,3.20513,10.00000,2.23072,-0.50121,3.98060,0.57384,2.41778,-0.34322,-1.56283,-0.91706,-0.17863,-0.07247,-0.18795,-0.08384,2.39892,-0.35207,-2.66663,-2.66075,10.00000,2.23594,0.49877,3.73508,-0.42009,2.18328,0.45548,-1.55180,0.87557,-0.12972,0.12432,-0.15638,0.12350,2.16740,0.46739,-3.72561,-3.69594,10.00000,1.53334,0.00244
176.0020,4.95776,-0.68052,2.57804,-0.60944,-2.37972,0.07108,-0.21014,-0.00787,-0.21030,-0.03719,2.55636,-0.61197,3.19979,3.17261,10.00000,2.23072,-0.50121,3.96007,0.56461,2.39927,-0.35163,-1.56080,-0.91624,-0.17698,-0.08796,-0.18521,-0.08487,2.38086,-0.36054,-2.65740,-2.64847,10.00000,2.23594,0.49877,3.71884,-0.40587,2.16861,0.46817,-1.55024,0.87404,-0.13950,0.11577,-0.15216,0.12157,2.15239,0.47965,-3.69049,-3.64626,10.00000,1.53334,0.00244
176.1020,4.93320,-0.68206,2.55551,-0.61079,-2.37769,0.07127,-0.24873,-0.02606,-0.21991,-0.03441,2.53299,-0.61306,3.16358,3.14271,10.00000,2.23072,-0.50121,3.93981,0.55303,2.38077,-0.36222,-1.55903,-0.91525,-0.20059,-0.12656,-0.18905,-0.09529,2.36213,-0.37200,-2.65126,-2.64051,10.00000,2.23594,0.49877,3.70126,-0.39370,2.15251,0.47924,-1.54875,0.87294,-0.17617,0.11081,-0.15816,0.11888,2.13557,0.49025,-3.64569,-3.59890,10.00000,1.53334,0.00244
176.2040,4.90476,-0.68478,2.53514,-0.61285,-2.36962,0.07193,-0.20889,-0.02314,-0.21716,-0.03159,2.51287,-0.61483,3.14136,3.12285,10.00000,2.23072,-0.50121,3.91887,0.54007,2.36559,-0.37177,-1.55328,-0.91184,-0.14982,-0.09984,-0.17925,-0.09643,2.34795,-0.38157,-2.63939,-2.62919,10.00000,2.23594,0.49877,3.68068,-0.38280,2.13869,0.48639,-1.54199,0.86918,-0.15721,0.06479,-0.15792,0.10536,2.12168,0.49599,-3.59115,-3.54326,10.00000,1.53334,0.00244
176.3040,4.87880,-0.68741,2.51173,-0.61519,-2.36707,0.07222,-0.21395,-0.01416,-0.21635,-0.02723,2.48953,-0.61675,3.12219,3.10494,10.00000,2.23072,-0.50121,3.89997,0.52706,2.34846,-0.38354,-1.55152,-0.91061,-0.16118,-0.10373,-0.17473,-0.09826,2.33109,-0.39352,-2.62789,-2.62369,10.00000,2.23594,0.49877,3.65850,-0.37494,2.11838,0.49361,-1.54012,0.86855,-0.18644,0.06990,-0.16505,0.09649,2.10070,0.50228,-3.54296,-3.49606,10.00000,1.53334,0.00244
176.4040,4.85328,-0.68726,2.48826,-0.61501,-2.36502,0.07225,-0.25560,0.01803,-0.22616,-0.01592,2.46520,-0.61557,3.10686,3.08992,10.00000,2.23072,-0.50121,3.88025,0.51602,2.33025,-0.39373,-1.55000,-0.90975,-0.20453,-0.10047,-0.18218,-0.09881,2.31217,-0.40375,-2.62140,-2.62340,10.00000,2.23594,0.49877,3.63599,-0.36562,2.09742,0.50220,-1.53857,0.86782,-0.22592,0.10479,-0.18027,0.09857,2.07838,0.51088,-3.50022,-3.45577,10.00000,1.53334,0.00244
176.5040,4.82491,-0.68487,2.46417,-0.61290,-2.36074,0.07197,-0.21972,0.02302,-0.22455,-0.00618,2.44126,-0.61264,3.08635,3.07230,10.00000,2.23072,-0.50121,3.85786,0.50516,2.31186,-0.40198,-1.54600,-0.90714,-0.16666,-0.07486,-0.17830,-0.09282,2.29403,-0.41145,-2.62550,-2.63344,10.00000,2.23594,0.49877,3.61104,-0.35468,2.07830,0.51042,-1.53274,0.86510,-0.17491,0.08438,-0.17893,0.09502,2.05938,0.51859,-3.45273,-3.40977,10.00000,1.53334,0.00244
176.6020,4.80063,-0.68195,2.44226,-0.61029,-2.35838,0.07166,-0.21785,0.02047,-0.22288,0.00048,2.41949,-0.60950,3.06922,3.05880,10.00000,2.23072,-0.50121,3.83894,0.49582,2.29479,-0.41046,-1.54415,-0.90628,-0.16538,-0.09016,-0.17507,-0.09216,2.27730,-0.41983,-2.63210,-2.64083,10.00000,2.23594,0.49877,3.58967,-0.34551,2.05903,0.51852,-1.53063,0.86404,-0.18582,0.07091,-0.18065,0.08899,2.03997,0.52598,-3.40304,-3.36194,10.00000,1.53334,0.00244
176.7020,4.77526,-0.68043,2.41907,-0.60887,-2.35619,0.07156,-0.25750,0.00470,-0.23153,0.00154,2.39554,-0.60804,3.05377,3.04788,10.00000,2.23072,-0.50121,3.81986,0.48412,2.27730,-0.42114,-1.54256,-0.90527,-0.18979,-0.12846,-0.17875,-0.10123,2.25929,-0.43122,-2.64657,-2.66065,10.00000,2.23594,0.49877,3.56728,-0.33912,2.03859,0.52429,-1.52869,0.86341,-0.22520,0.05145,-0.19179,0.07961,2.01855,0.53079,-3.35336,-3.31481,10.00000,1.53334,0.00244
176.8020,4.74642,-0.68008,2.39782,-0.60866,-2.34860,0.07141,-0.21891,-0.00190,-0.22838,0.00068,2.37458,-0.60792,3.04862,3.04451,10.00000,2.23072,-0.50121,3.79916,0.47069,2.26163,-0.43071,-1.53753,-0.90140,-0.15221,-0.09943,-0.17212,-0.10078,2.24416,-0.44058,-2.65842,-2.67798,10.00000,2.23594,0.49877,3.54166,-0.33461,2.02033,0.52670,-1.52133,0.86131,-0.18343,0.01617,-0.18970,0.06375,2.00048,0.53171,-3.30655,-3.26963,10.00000,1.53334,0.00244
176.9020,4.71975,-0.68048,2.37372,-0.60903,-2.34603,0.07146,-0.21960,0.00180,-0.22618,0.00096,2.35067,-0.60827,3.04329,3.04013,10.00000,2.23072,-0.50121,3.78065,0.45819,2.24496,-0.44197,-1.53569,-0.90015,-0.16306,-0.10143,-0.16985,-0.10094,2.22764,-0.45168,-2.67599,-2.70065,10.00000,2.23594,0.49877,3.51796,-0.33298,1.99869,0.52822,-1.51927,0.86120,-0.20385,0.01502,-0.19324,0.05157,1.97853,0.53211,-3.27056,-3.23628,10.00000,1.53334,0.00244
177.0020,4.69381,-0.67877,2.34985,-0.60743,-2.34396,0.07134,-0.25754,0.03181,-0.23402,0.00867,2.32610,-0.60601,3.04096,3.03740,10.00000,2.23072,-0.50121,3.76092,0.44779,2.22645,-0.45164,-1.53447,-0.89943,-0.20525,-0.09080,-0.17870,-0.09841,2.20833,-0.46095,-2.69904,-2.72856,10.00000,2.23594,0.49877,3.49346,-0.33013,1.97599,0.53085,-1.51747,0.86098,-0.24621,0.03841,-0.20648,0.04828,1.95468,0.53441,-3.23960,-3.20940,10.00000,1.53334,0.00244
